timestamp,q0,q1,q2,q3,ax,ay,az,gx,gy,gz,mx,my,mz,alt,temp
7.62186,-0.112,-0.868,0.481,-0.051,0.007,-0.036,1.007,-0.256,0.349,0.266,0.311,-0.311,-1.950,8.014,20.979
7.64184,-0.112,-0.868,0.481,-0.051,-0.012,-0.037,1.013,-0.248,0.354,0.240,0.311,-0.311,-1.950,8.014,20.979
7.66185,-0.112,-0.868,0.482,-0.051,-0.012,-0.031,1.014,-0.251,0.352,0.240,0.311,-0.311,-1.950,8.014,20.979
7.68184,-0.112,-0.868,0.482,-0.051,-0.010,-0.025,1.011,-0.251,0.351,0.239,0.311,-0.311,-1.950,8.014,20.979
7.70183,-0.112,-0.867,0.482,-0.051,-0.007,-0.038,0.998,-0.245,0.356,0.250,0.312,-0.330,-1.964,8.014,20.975
7.72182,-0.112,-0.867,0.483,-0.051,-0.009,-0.028,1.005,-0.251,0.354,0.252,0.312,-0.330,-1.964,8.405,20.975
7.74183,-0.112,-0.867,0.483,-0.051,-0.007,-0.036,1.008,-0.249,0.355,0.241,0.312,-0.330,-1.964,8.405,20.975
7.76185,-0.112,-0.866,0.484,-0.051,-0.012,-0.039,1.005,-0.248,0.359,0.244,0.312,-0.330,-1.964,8.405,20.975
7.78185,-0.112,-0.865,0.486,-0.051,-0.015,-0.037,0.997,-0.247,0.356,0.251,0.312,-0.330,-1.964,8.405,20.975
7.80184,-0.112,-0.866,0.485,-0.051,-0.006,-0.032,1.004,-0.241,0.350,0.277,0.327,-0.306,-1.932,8.887,20.977
7.82185,-0.112,-0.866,0.485,-0.051,-0.010,-0.028,0.992,-0.249,0.356,0.251,0.327,-0.306,-1.932,8.887,20.977
7.84184,-0.112,-0.866,0.484,-0.051,-0.008,-0.036,1.007,-0.248,0.348,0.254,0.327,-0.306,-1.932,8.887,20.977
7.86185,-0.112,-0.866,0.484,-0.051,-0.007,-0.035,0.995,-0.252,0.350,0.240,0.327,-0.306,-1.932,8.887,20.977
7.88185,-0.112,-0.867,0.484,-0.051,-0.011,-0.034,1.006,-0.252,0.354,0.250,0.327,-0.306,-1.932,8.671,20.977
7.90184,-0.112,-0.867,0.483,-0.051,-0.009,-0.030,1.004,-0.247,0.365,0.232,0.326,-0.304,-1.922,8.671,20.977
7.92183,-0.112,-0.867,0.483,-0.051,-0.013,-0.028,1.019,-0.241,0.356,0.238,0.326,-0.304,-1.922,8.671,20.977
7.94184,-0.112,-0.867,0.482,-0.051,-0.014,-0.039,1.015,-0.245,0.355,0.214,0.326,-0.304,-1.922,8.671,20.977
7.96185,-0.112,-0.868,0.482,-0.051,-0.006,-0.036,0.994,-0.249,0.352,0.212,0.326,-0.304,-1.922,8.844,20.981
7.98185,-0.112,-0.868,0.481,-0.051,-0.008,-0.034,1.005,-0.252,0.349,0.216,0.326,-0.304,-1.922,8.844,20.981
8.00184,-0.112,-0.868,0.481,-0.051,-0.010,-0.036,1.001,-0.245,0.352,0.217,0.330,-0.304,-1.947,8.844,20.981
8.02184,-0.112,-0.869,0.480,-0.051,-0.008,-0.026,1.006,-0.254,0.356,0.243,0.330,-0.304,-1.947,8.844,20.981
8.04185,-0.112,-0.869,0.480,-0.051,-0.012,-0.036,1.007,-0.252,0.354,0.221,0.330,-0.304,-1.947,8.507,20.983
8.06184,-0.112,-0.869,0.479,-0.051,-0.007,-0.040,0.998,-0.247,0.362,0.218,0.330,-0.304,-1.947,8.507,20.983
8.08184,-0.112,-0.869,0.479,-0.051,-0.007,-0.031,1.005,-0.249,0.350,0.252,0.330,-0.304,-1.947,8.507,20.983
8.10184,-0.113,-0.869,0.479,-0.051,-0.021,-0.033,1.010,-0.256,0.360,0.247,0.325,-0.312,-1.954,8.507,20.983
8.12184,-0.113,-0.869,0.480,-0.051,-0.005,-0.040,0.996,-0.248,0.349,0.262,0.325,-0.312,-1.954,8.437,20.985
8.14182,-0.112,-0.869,0.479,-0.051,-0.007,-0.032,1.008,-0.245,0.355,0.218,0.325,-0.312,-1.954,8.437,20.985
8.16184,-0.112,-0.869,0.479,-0.051,-0.011,-0.029,1.003,-0.252,0.357,0.218,0.325,-0.312,-1.954,8.437,20.985
8.18184,-0.112,-0.869,0.479,-0.051,-0.015,-0.031,1.006,-0.246,0.349,0.225,0.323,-0.292,-1.975,8.437,20.985
8.20184,-0.112,-0.870,0.478,-0.051,-0.010,-0.034,1.007,-0.251,0.355,0.221,0.323,-0.292,-1.975,8.903,20.981
8.22185,-0.112,-0.870,0.478,-0.051,-0.008,-0.037,1.005,-0.252,0.357,0.236,0.323,-0.292,-1.975,8.903,20.981
8.24183,-0.112,-0.870,0.477,-0.051,-0.003,-0.029,1.003,-0.249,0.354,0.239,0.323,-0.292,-1.975,8.903,20.981
8.26184,-0.112,-0.870,0.477,-0.051,-0.009,-0.038,0.991,-0.241,0.360,0.247,0.323,-0.292,-1.975,8.903,20.981
8.28184,-0.112,-0.870,0.477,-0.052,-0.010,-0.030,0.998,-0.252,0.355,0.257,0.325,-0.303,-1.972,8.653,20.990
8.30184,-0.112,-0.870,0.477,-0.052,-0.012,-0.035,1.001,-0.252,0.357,0.238,0.325,-0.303,-1.972,8.653,20.990
8.32186,-0.112,-0.870,0.477,-0.051,-0.006,-0.044,1.001,-0.246,0.346,0.250,0.325,-0.303,-1.972,8.653,20.990
8.34184,-0.112,-0.870,0.477,-0.051,-0.013,-0.029,0.998,-0.243,0.349,0.238,0.325,-0.303,-1.972,8.653,20.990
8.36184,-0.112,-0.870,0.477,-0.052,-0.020,-0.034,1.008,-0.245,0.351,0.258,0.325,-0.303,-1.972,8.246,20.985
8.38184,-0.112,-0.870,0.478,-0.052,-0.008,-0.031,1.000,-0.248,0.357,0.254,0.324,-0.321,-1.948,8.246,20.985
8.40184,-0.112,-0.869,0.478,-0.052,-0.011,-0.045,1.017,-0.252,0.348,0.239,0.324,-0.321,-1.948,8.246,20.985
8.42184,-0.112,-0.869,0.478,-0.052,-0.011,-0.028,1.011,-0.248,0.351,0.223,0.324,-0.321,-1.948,8.246,20.985
8.44185,-0.112,-0.869,0.479,-0.051,-0.010,-0.044,0.992,-0.249,0.350,0.234,0.324,-0.321,-1.948,7.978,20.987
8.46183,-0.112,-0.869,0.479,-0.051,-0.007,-0.032,1.004,-0.253,0.354,0.250,0.324,-0.321,-1.948,7.978,20.987
8.48185,-0.112,-0.869,0.480,-0.052,-0.022,-0.022,1.007,-0.247,0.354,0.255,0.308,-0.302,-1.950,7.978,20.987
8.50184,-0.112,-0.869,0.480,-0.052,-0.010,-0.025,1.027,-0.242,0.356,0.240,0.308,-0.302,-1.950,7.978,20.987
8.52184,-0.112,-0.869,0.480,-0.052,-0.007,-0.032,0.994,-0.248,0.362,0.244,0.308,-0.302,-1.950,7.850,20.983
8.54184,-0.112,-0.869,0.480,-0.052,-0.011,-0.037,1.006,-0.245,0.355,0.225,0.308,-0.302,-1.950,7.850,20.983
8.56183,-0.112,-0.869,0.478,-0.052,-0.023,-0.033,1.007,-0.248,0.354,-0.056,0.308,-0.302,-1.950,7.850,20.983
8.58185,-0.112,-0.870,0.478,-0.052,-0.014,-0.023,0.997,-0.252,0.348,0.222,0.315,-0.292,-1.946,7.850,20.983
8.60183,-0.112,-0.870,0.478,-0.052,-0.011,-0.031,1.012,-0.240,0.348,0.218,0.315,-0.292,-1.946,8.504,20.985
8.62183,-0.112,-0.870,0.477,-0.052,-0.013,-0.025,1.007,-0.245,0.359,0.244,0.315,-0.292,-1.946,8.504,20.985
8.64185,-0.112,-0.870,0.477,-0.052,-0.011,-0.037,1.007,-0.243,0.354,0.218,0.315,-0.292,-1.946,8.504,20.985
8.66183,-0.112,-0.870,0.477,-0.052,-0.010,-0.033,0.994,-0.243,0.350,0.255,0.315,-0.292,-1.946,8.504,20.985
8.68184,-0.112,-0.870,0.477,-0.052,-0.010,-0.025,0.999,-0.252,0.351,0.234,0.317,-0.305,-1.952,8.372,20.985
8.70184,-0.112,-0.870,0.477,-0.052,-0.009,-0.035,1.000,-0.251,0.352,0.235,0.317,-0.305,-1.952,8.372,20.985
8.72184,-0.112,-0.870,0.477,-0.052,-0.016,-0.030,1.013,-0.247,0.355,0.234,0.317,-0.305,-1.952,8.372,20.985
8.74184,-0.112,-0.870,0.478,-0.052,-0.010,-0.044,1.012,-0.248,0.348,0.230,0.317,-0.305,-1.952,8.372,20.985
8.76183,-0.112,-0.869,0.478,-0.052,-0.014,-0.036,1.006,-0.251,0.359,0.217,0.317,-0.305,-1.952,8.372,20.985
8.78186,-0.112,-0.869,0.478,-0.052,-0.011,-0.039,1.006,-0.249,0.361,0.233,0.325,-0.305,-1.966,8.529,20.990
8.80184,-0.112,-0.870,0.478,-0.052,0.001,-0.038,1.011,-0.247,0.346,0.229,0.325,-0.305,-1.966,8.529,20.990
8.82184,-0.112,-0.869,0.478,-0.052,-0.017,-0.037,1.012,-0.248,0.359,0.249,0.325,-0.305,-1.966,8.529,20.990
8.84185,-0.112,-0.869,0.478,-0.052,-0.011,-0.033,1.002,-0.253,0.350,0.224,0.325,-0.305,-1.966,8.529,20.990
8.86184,-0.112,-0.869,0.478,-0.052,-0.015,-0.035,1.003,-0.248,0.354,0.218,0.325,-0.305,-1.966,8.039,20.987
8.88185,-0.112,-0.869,0.479,-0.052,-0.012,-0.037,1.007,-0.251,0.359,0.243,0.328,-0.318,-1.958,8.039,20.987
8.90185,-0.113,-0.869,0.479,-0.052,-0.014,-0.037,0.988,-0.249,0.352,0.239,0.328,-0.318,-1.958,8.039,20.987
8.92183,-0.112,-0.867,0.482,-0.052,-0.011,-0.034,1.010,-0.252,0.355,0.533,0.328,-0.318,-1.958,8.039,20.987
8.94184,-0.113,-0.867,0.482,-0.052,-0.013,-0.041,1.008,-0.248,0.352,0.235,0.328,-0.318,-1.958,8.708,20.987
8.96182,-0.113,-0.867,0.482,-0.052,-0.006,-0.036,0.998,-0.243,0.356,0.251,0.328,-0.318,-1.958,8.708,20.987
8.98183,-0.113,-0.869,0.480,-0.052,-0.012,-0.027,1.009,-0.251,0.356,-0.068,0.322,-0.325,-1.964,8.708,20.987
9.00186,-0.113,-0.868,0.480,-0.052,-0.013,-0.035,1.061,-0.259,0.351,0.252,0.322,-0.325,-1.964,8.708,20.987
9.02183,-0.113,-0.868,0.480,-0.052,0.003,-0.032,1.002,-0.251,0.355,0.239,0.322,-0.325,-1.964,9.013,20.992
9.04184,-0.113,-0.870,0.478,-0.051,-0.006,-0.034,0.993,-0.251,0.356,-0.032,0.322,-0.325,-1.964,9.013,20.992
9.06182,-0.113,-0.869,0.479,-0.051,-0.013,-0.035,1.008,-0.252,0.346,0.240,0.322,-0.325,-1.964,9.013,20.992
9.08185,-0.113,-0.869,0.479,-0.051,-0.010,-0.031,1.011,-0.249,0.348,0.263,0.317,-0.323,-1.951,9.013,20.992
9.10184,-0.113,-0.869,0.480,-0.051,-0.014,-0.033,1.023,-0.256,0.359,0.255,0.317,-0.323,-1.951,8.295,20.996
9.12184,-0.113,-0.868,0.480,-0.051,-0.008,-0.034,1.005,-0.248,0.356,0.232,0.317,-0.323,-1.951,8.295,20.996
9.14184,-0.113,-0.868,0.481,-0.051,-0.005,-0.041,1.008,-0.253,0.356,0.235,0.317,-0.323,-1.951,8.295,20.996
9.16182,-0.113,-0.867,0.482,-0.051,-0.019,-0.038,1.006,-0.256,0.360,0.258,0.304,-0.303,-1.971,8.295,20.996
9.18185,-0.113,-0.867,0.482,-0.051,-0.004,-0.033,1.002,-0.248,0.357,0.239,0.304,-0.303,-1.971,8.734,20.994
9.20184,-0.113,-0.868,0.482,-0.051,-0.007,-0.027,1.014,-0.248,0.351,0.230,0.304,-0.303,-1.971,8.734,20.994
9.22184,-0.113,-0.867,0.482,-0.051,-0.010,-0.037,1.005,-0.242,0.352,0.244,0.304,-0.303,-1.971,8.734,20.994
9.24185,-0.113,-0.867,0.483,-0.051,-0.010,-0.036,1.007,-0.245,0.356,0.238,0.304,-0.303,-1.971,8.734,20.994
9.26182,-0.113,-0.867,0.483,-0.051,-0.010,-0.037,1.008,-0.251,0.355,0.222,0.317,-0.335,-1.965,8.140,20.990
9.28185,-0.113,-0.866,0.484,-0.051,-0.014,-0.035,0.999,-0.242,0.366,0.222,0.317,-0.335,-1.965,8.140,20.990
9.30184,-0.113,-0.866,0.485,-0.051,-0.012,-0.037,1.001,-0.241,0.349,0.229,0.317,-0.335,-1.965,8.140,20.990
9.32183,-0.113,-0.866,0.485,-0.051,-0.010,-0.030,1.017,-0.248,0.356,0.216,0.317,-0.335,-1.965,8.140,20.990
9.34184,-0.112,-0.866,0.485,-0.051,0.001,-0.028,1.008,-0.246,0.352,0.258,0.317,-0.335,-1.965,8.140,20.992
9.36183,-0.112,-0.866,0.485,-0.051,-0.012,-0.035,1.001,-0.249,0.355,0.219,0.312,-0.328,-1.952,8.140,20.992
9.38184,-0.113,-0.865,0.486,-0.051,-0.013,-0.040,1.024,-0.249,0.349,0.232,0.312,-0.328,-1.952,8.140,20.992
9.40182,-0.112,-0.866,0.485,-0.051,0.003,-0.028,1.014,-0.252,0.348,0.234,0.312,-0.328,-1.952,8.140,20.992
9.42184,-0.112,-0.865,0.486,-0.051,-0.010,-0.037,0.998,-0.243,0.352,0.238,0.312,-0.328,-1.952,8.354,20.996
9.44184,-0.112,-0.865,0.487,-0.051,-0.009,-0.041,1.003,-0.251,0.350,0.250,0.312,-0.328,-1.952,8.354,20.996
9.46182,-0.113,-0.864,0.488,-0.051,-0.016,-0.038,1.003,-0.252,0.345,0.239,0.307,-0.320,-1.956,8.354,20.996
9.48185,-0.113,-0.864,0.488,-0.051,-0.008,-0.035,1.008,-0.252,0.352,0.260,0.307,-0.320,-1.956,8.354,20.996
9.50184,-0.113,-0.864,0.489,-0.051,-0.015,-0.030,0.998,-0.249,0.352,0.256,0.307,-0.320,-1.956,7.665,20.992
9.52183,-0.113,-0.863,0.489,-0.051,-0.009,-0.033,1.015,-0.249,0.348,0.257,0.307,-0.320,-1.956,7.665,20.992
9.54184,-0.113,-0.863,0.490,-0.051,-0.011,-0.041,1.007,-0.246,0.360,0.239,0.307,-0.320,-1.956,7.665,20.992
9.56182,-0.113,-0.863,0.490,-0.051,-0.007,-0.036,1.001,-0.249,0.354,0.236,0.306,-0.313,-1.957,7.665,20.992
9.58185,-0.113,-0.863,0.490,-0.051,-0.015,-0.033,1.027,-0.249,0.352,0.247,0.306,-0.313,-1.957,8.035,20.994
9.60184,-0.113,-0.863,0.490,-0.051,-0.004,-0.041,1.007,-0.248,0.355,0.222,0.306,-0.313,-1.957,8.035,20.994
9.62183,-0.113,-0.863,0.490,-0.050,-0.010,-0.031,1.008,-0.257,0.352,0.229,0.306,-0.313,-1.957,8.035,20.994
9.64184,-0.113,-0.863,0.490,-0.050,-0.009,-0.032,0.986,-0.254,0.354,0.255,0.306,-0.313,-1.957,8.035,20.994
9.66182,-0.113,-0.863,0.490,-0.051,-0.016,-0.027,0.994,-0.245,0.354,0.210,0.311,-0.301,-1.963,8.086,20.996
9.68186,-0.113,-0.863,0.489,-0.051,-0.011,-0.028,0.998,-0.238,0.354,0.227,0.311,-0.301,-1.963,8.086,20.996
9.70185,-0.113,-0.864,0.489,-0.051,-0.011,-0.036,1.004,-0.249,0.351,0.203,0.311,-0.301,-1.963,8.086,20.996
9.72183,-0.113,-0.864,0.489,-0.051,-0.008,-0.031,1.005,-0.245,0.352,0.260,0.311,-0.301,-1.963,8.086,20.996
9.74184,-0.112,-0.864,0.489,-0.051,-0.013,-0.028,0.993,-0.242,0.350,0.254,0.311,-0.301,-1.963,7.665,20.996
9.76183,-0.113,-0.864,0.489,-0.051,-0.012,-0.040,1.013,-0.246,0.359,0.246,0.317,-0.315,-1.966,7.665,20.996
9.78185,-0.112,-0.864,0.489,-0.051,-0.006,-0.030,1.007,-0.251,0.355,0.257,0.317,-0.315,-1.966,7.665,20.996
9.80184,-0.113,-0.863,0.489,-0.051,-0.014,-0.037,1.009,-0.245,0.356,0.263,0.317,-0.315,-1.966,7.665,20.996
9.82183,-0.112,-0.864,0.489,-0.051,-0.000,-0.031,1.005,-0.252,0.359,0.266,0.317,-0.315,-1.966,7.665,20.996
9.84185,-0.112,-0.864,0.488,-0.051,-0.007,-0.035,1.016,-0.253,0.355,0.227,0.317,-0.315,-1.966,7.758,20.996
9.8618,-0.112,-0.864,0.488,-0.051,-0.010,-0.032,1.007,-0.242,0.350,0.241,0.326,-0.311,-1.969,7.758,20.996
9.88185,-0.113,-0.864,0.488,-0.051,-0.015,-0.041,1.020,-0.252,0.355,0.250,0.326,-0.311,-1.969,7.758,20.996
9.90187,-0.113,-0.864,0.488,-0.051,-0.010,-0.044,0.996,-0.236,0.355,0.262,0.326,-0.311,-1.969,7.758,20.996
9.92183,-0.113,-0.864,0.488,-0.051,-0.009,-0.028,1.001,-0.253,0.346,0.266,0.326,-0.311,-1.969,8.358,20.994
9.94184,-0.113,-0.864,0.488,-0.051,-0.015,-0.032,0.997,-0.248,0.348,0.263,0.326,-0.311,-1.969,8.358,20.994
9.96183,-0.112,-0.864,0.489,-0.051,-0.005,-0.030,1.001,-0.240,0.352,0.261,0.300,-0.337,-1.972,8.358,20.994
9.98185,-0.112,-0.863,0.490,-0.051,-0.009,-0.033,1.003,-0.249,0.354,0.263,0.300,-0.337,-1.972,8.358,20.994
10.0018,-0.112,-0.863,0.490,-0.051,0.000,-0.029,0.996,-0.247,0.355,0.274,0.300,-0.337,-1.972,8.033,21.002
10.0218,-0.112,-0.863,0.490,-0.050,-0.004,-0.034,1.005,-0.248,0.350,0.218,0.300,-0.337,-1.972,8.033,21.002
10.0418,-0.112,-0.862,0.491,-0.051,-0.010,-0.027,1.012,-0.247,0.354,0.256,0.300,-0.337,-1.972,8.033,21.002
10.0618,-0.112,-0.862,0.492,-0.051,-0.014,-0.035,0.986,-0.245,0.351,0.255,0.323,-0.327,-1.952,8.033,21.002
10.0819,-0.112,-0.862,0.492,-0.051,-0.011,-0.037,1.016,-0.252,0.352,0.224,0.323,-0.327,-1.952,8.075,20.998
10.1018,-0.112,-0.862,0.491,-0.051,-0.011,-0.030,1.010,-0.251,0.345,0.249,0.323,-0.327,-1.952,8.075,20.998
10.1218,-0.112,-0.862,0.492,-0.051,-0.018,-0.033,1.012,-0.246,0.341,0.240,0.323,-0.327,-1.952,8.075,20.998
10.1418,-0.112,-0.862,0.492,-0.051,-0.007,-0.034,1.014,-0.247,0.357,0.239,0.323,-0.327,-1.952,8.075,20.998
10.1618,-0.112,-0.862,0.492,-0.051,-0.012,-0.033,1.015,-0.257,0.357,0.247,0.327,-0.342,-1.956,7.813,21.000
10.1819,-0.112,-0.862,0.492,-0.051,-0.016,-0.033,1.006,-0.243,0.351,0.249,0.327,-0.342,-1.956,7.813,21.000
10.2018,-0.112,-0.862,0.492,-0.050,-0.001,-0.042,1.016,-0.248,0.360,0.222,0.327,-0.342,-1.956,7.813,21.000
10.2218,-0.112,-0.862,0.492,-0.050,-0.014,-0.037,1.006,-0.243,0.356,0.238,0.327,-0.342,-1.956,7.813,21.000
10.2418,-0.112,-0.862,0.492,-0.050,-0.012,-0.034,1.009,-0.247,0.352,0.221,0.323,-0.330,-1.963,8.702,21.004
10.2618,-0.112,-0.862,0.492,-0.050,-0.009,-0.032,1.008,-0.251,0.354,0.235,0.323,-0.330,-1.963,8.702,21.004
10.2818,-0.113,-0.862,0.492,-0.050,-0.011,-0.040,1.010,-0.248,0.352,0.230,0.323,-0.330,-1.963,8.702,21.004
10.3018,-0.112,-0.862,0.492,-0.050,-0.005,-0.027,0.999,-0.242,0.357,0.236,0.323,-0.330,-1.963,8.702,21.004
10.3218,-0.112,-0.862,0.491,-0.050,-0.008,-0.031,1.008,-0.249,0.350,0.229,0.323,-0.330,-1.963,8.586,21.002
10.3418,-0.112,-0.862,0.492,-0.050,-0.014,-0.032,1.004,-0.245,0.352,0.232,0.320,-0.333,-1.979,8.586,21.002
10.3619,-0.112,-0.862,0.492,-0.050,-0.009,-0.035,1.001,-0.243,0.354,0.238,0.320,-0.333,-1.979,8.586,21.002
10.3818,-0.112,-0.860,0.495,-0.051,-0.011,-0.036,1.010,-0.248,0.359,0.533,0.320,-0.333,-1.979,8.586,21.002
10.4019,-0.112,-0.860,0.495,-0.051,-0.010,-0.030,0.940,-0.243,0.356,0.268,0.320,-0.333,-1.979,8.771,21.002
10.4218,-0.112,-0.860,0.495,-0.051,-0.002,-0.046,1.003,-0.241,0.351,0.263,0.320,-0.333,-1.979,8.771,21.002
10.4418,-0.112,-0.862,0.492,-0.050,-0.018,-0.029,0.997,-0.245,0.352,-0.053,0.328,-0.318,-1.952,8.771,21.002
10.4618,-0.112,-0.862,0.492,-0.050,-0.008,-0.036,1.008,-0.247,0.350,0.249,0.328,-0.318,-1.952,8.771,21.002
10.4819,-0.112,-0.862,0.492,-0.050,-0.006,-0.030,1.008,-0.252,0.348,0.266,0.328,-0.318,-1.952,8.183,21.006
10.5018,-0.112,-0.862,0.492,-0.050,-0.016,-0.033,1.020,-0.248,0.350,0.269,0.328,-0.318,-1.952,8.183,21.006
10.5218,-0.112,-0.862,0.491,-0.050,-0.011,-0.033,1.009,-0.251,0.350,0.222,0.328,-0.318,-1.952,8.183,21.006
10.5418,-0.112,-0.862,0.492,-0.050,-0.018,-0.034,0.997,-0.246,0.348,0.202,0.320,-0.346,-1.957,8.183,21.006
10.5619,-0.113,-0.862,0.492,-0.050,-0.016,-0.033,1.002,-0.247,0.351,0.194,0.320,-0.346,-1.957,8.525,21.004
10.5819,-0.112,-0.862,0.492,-0.050,-0.004,-0.032,1.008,-0.246,0.354,0.227,0.320,-0.346,-1.957,8.525,21.004
10.6018,-0.112,-0.862,0.492,-0.050,-0.001,-0.031,1.007,-0.252,0.359,0.223,0.320,-0.346,-1.957,8.525,21.004
10.6218,-0.113,-0.862,0.492,-0.050,-0.009,-0.039,1.010,-0.254,0.354,0.235,0.320,-0.346,-1.957,8.525,21.004
10.6418,-0.113,-0.861,0.493,-0.050,-0.010,-0.038,1.001,-0.246,0.352,0.255,0.304,-0.334,-1.955,8.549,21.004
10.6618,-0.113,-0.861,0.494,-0.050,-0.012,-0.040,0.999,-0.249,0.359,0.250,0.304,-0.334,-1.955,8.549,21.004
10.6819,-0.113,-0.860,0.495,-0.050,-0.019,-0.032,0.996,-0.251,0.352,0.252,0.304,-0.334,-1.955,8.549,21.004
10.7019,-0.113,-0.860,0.496,-0.050,-0.014,-0.033,1.005,-0.246,0.354,0.233,0.304,-0.334,-1.955,8.549,21.004
10.7218,-0.113,-0.859,0.496,-0.050,-0.009,-0.041,1.014,-0.251,0.360,0.214,0.304,-0.334,-1.955,8.598,21.004
10.7418,-0.113,-0.859,0.496,-0.050,-0.015,-0.030,0.997,-0.252,0.354,0.207,0.314,-0.333,-1.944,8.598,21.004
10.7618,-0.113,-0.859,0.497,-0.050,-0.019,-0.040,0.999,-0.246,0.356,0.217,0.314,-0.333,-1.944,8.598,21.004
10.7818,-0.113,-0.859,0.497,-0.050,-0.013,-0.029,1.001,-0.248,0.352,0.233,0.314,-0.333,-1.944,8.598,21.004
10.8018,-0.113,-0.859,0.496,-0.050,-0.001,-0.038,1.004,-0.251,0.349,0.244,0.314,-0.333,-1.944,8.598,21.004
10.8218,-0.113,-0.859,0.496,-0.050,-0.009,-0.033,1.002,-0.254,0.356,0.232,0.314,-0.333,-1.944,8.549,21.002
10.8418,-0.113,-0.859,0.497,-0.050,-0.011,-0.032,0.999,-0.243,0.356,0.234,0.310,-0.331,-1.960,8.549,21.002
10.8618,-0.113,-0.859,0.496,-0.050,-0.005,-0.030,1.016,-0.243,0.345,0.233,0.310,-0.331,-1.960,8.549,21.002
10.8818,-0.113,-0.859,0.496,-0.050,-0.004,-0.036,1.007,-0.247,0.350,0.246,0.310,-0.331,-1.960,8.549,21.002
10.9018,-0.113,-0.859,0.497,-0.050,-0.014,-0.038,1.009,-0.246,0.355,0.235,0.310,-0.331,-1.960,8.226,21.008
10.9218,-0.113,-0.859,0.497,-0.050,-0.010,-0.039,1.012,-0.247,0.354,0.241,0.310,-0.331,-1.960,8.226,21.008
10.9418,-0.113,-0.859,0.497,-0.050,-0.015,-0.028,0.999,-0.248,0.349,0.260,0.317,-0.315,-1.967,8.226,21.008
10.9618,-0.113,-0.859,0.498,-0.050,-0.026,-0.033,1.010,-0.242,0.355,0.265,0.317,-0.315,-1.967,8.226,21.008
10.9818,-0.113,-0.859,0.497,-0.050,-0.012,-0.031,1.008,-0.249,0.350,0.252,0.317,-0.315,-1.967,8.336,21.002
11.0018,-0.113,-0.859,0.497,-0.050,-0.005,-0.032,1.007,-0.252,0.350,0.227,0.317,-0.315,-1.967,8.336,21.002
11.0218,-0.113,-0.859,0.496,-0.050,-0.011,-0.034,0.991,-0.252,0.356,0.228,0.317,-0.315,-1.967,8.336,21.002
11.0418,-0.113,-0.860,0.495,-0.050,-0.010,-0.032,0.997,-0.253,0.350,0.236,0.328,-0.304,-1.969,8.336,21.002
11.0618,-0.113,-0.860,0.495,-0.050,-0.018,-0.032,1.009,-0.248,0.357,0.229,0.328,-0.304,-1.969,8.509,21.006
11.0818,-0.113,-0.861,0.494,-0.050,-0.007,-0.031,1.007,-0.246,0.351,0.232,0.328,-0.304,-1.969,8.509,21.006
11.1019,-0.113,-0.861,0.493,-0.050,-0.007,-0.034,1.002,-0.243,0.356,0.245,0.328,-0.304,-1.969,8.509,21.006
11.1218,-0.113,-0.862,0.491,-0.050,-0.005,-0.030,1.006,-0.247,0.359,0.207,0.328,-0.304,-1.969,8.509,21.006
11.1419,-0.113,-0.862,0.491,-0.050,-0.010,-0.024,0.993,-0.249,0.349,0.222,0.317,-0.330,-1.959,7.966,21.004
11.1618,-0.113,-0.862,0.491,-0.050,-0.019,-0.031,1.007,-0.254,0.356,0.255,0.317,-0.330,-1.959,7.966,21.004
11.1818,-0.113,-0.862,0.491,-0.050,-0.009,-0.026,1.001,-0.249,0.357,0.221,0.317,-0.330,-1.959,7.966,21.004
11.2018,-0.113,-0.862,0.491,-0.050,-0.011,-0.031,1.006,-0.257,0.348,0.232,0.317,-0.330,-1.959,7.966,21.004
11.2218,-0.113,-0.862,0.491,-0.050,-0.005,-0.041,1.008,-0.246,0.354,0.243,0.317,-0.330,-1.959,8.106,21.010
11.2418,-0.113,-0.862,0.491,-0.050,-0.004,-0.033,1.007,-0.257,0.355,0.212,0.318,-0.328,-1.961,8.106,21.010
11.2618,-0.113,-0.863,0.490,-0.050,-0.011,-0.020,0.994,-0.253,0.344,0.234,0.318,-0.328,-1.961,8.106,21.010
11.2818,-0.112,-0.863,0.490,-0.050,-0.007,-0.026,0.998,-0.248,0.345,0.240,0.318,-0.328,-1.961,8.106,21.010
11.3018,-0.113,-0.863,0.490,-0.050,-0.007,-0.038,1.011,-0.252,0.354,0.255,0.318,-0.328,-1.961,8.352,21.006
11.3218,-0.113,-0.862,0.491,-0.050,-0.017,-0.037,0.985,-0.245,0.360,0.256,0.317,-0.335,-1.958,8.352,21.006
11.3418,-0.112,-0.862,0.491,-0.050,-0.007,-0.026,1.009,-0.248,0.352,0.244,0.317,-0.335,-1.958,8.352,21.006
11.3618,-0.112,-0.862,0.491,-0.050,-0.009,-0.027,1.005,-0.252,0.356,0.238,0.317,-0.335,-1.958,8.352,21.006
11.3818,-0.112,-0.862,0.492,-0.050,-0.008,-0.038,1.002,-0.242,0.352,0.245,0.317,-0.335,-1.958,8.000,21.008
11.4018,-0.112,-0.862,0.492,-0.050,-0.002,-0.038,0.998,-0.246,0.354,0.229,0.317,-0.335,-1.958,8.000,21.008
11.4218,-0.113,-0.862,0.492,-0.050,-0.006,-0.042,1.005,-0.248,0.349,0.224,0.312,-0.347,-1.948,8.000,21.008
